romanization_key	word_id	confidence
nususewisub	1889	1.0
nushusewisub	1889	0.5
nuususewisub	1889	0.333
tinoxukehev	1890	1.0
tinoxuukehev	1890	0.5
tynoxukehev	1890	0.333
tinorxukehev	1890	0.25
tinoxukeehev	1890	0.2
zazehi	1891	1.0
zazehy	1891	0.5
zahzehi	1891	0.333
zazeehi	1891	0.25
zazehhy	1891	0.2
wiwuza	1892	1.0
wiiwuza	1892	0.5
wiwuzah	1892	0.333
wiwuzaa	1892	0.25
wiwooza	1892	0.2
fisudara	1893	1.0
fisudaara	1893	0.5
fishudara	1893	0.333
tujohijowiqev	1894	1.0
tujohijowiqehv	1894	0.5
tujorhijowiqev	1894	0.333
pugizezijamoqaq	1895	1.0
poogizezijamoqaq	1895	0.5
pugizehzijamoqaq	1895	0.333
cegoreronil	1896	1.0
cegorerorniil	1896	0.5
cegorreronil	1896	0.333
wega	1897	1.0
wehga	1897	0.5
waega	1897	0.333
cahuqo	1898	1.0
caahuqo	1898	0.5
cahuuqo	1898	0.333
chahuqo	1898	0.25
cagokor	1899	1.0
cagokhoor	1899	0.5
cagokohr	1899	0.333
jagokor	1899	0.25
jewawe	1900	1.0
jewaweh	1900	0.5
jewawee	1900	0.333
jehwawe	1900	0.25
jaewawe	1900	0.2
xakocepupodo	1901	1.0
xakocepuphodo	1901	0.5
xakochepupodo	1901	0.333
xakocepoopodo	1901	0.25
xagocepupoodo	1901	0.2
zefopohohoha	1902	1.0
zefoopohohoha	1902	0.5
zefopohohhoha	1902	0.333
zefophohohoha	1902	0.25
zusuheme	1903	1.0
zuzuheme	1903	0.5
zusuheemeh	1903	0.333
zoosuheme	1903	0.25
zusuhehme	1903	0.2
noxiyune	1904	1.0
noxiyunae	1904	0.5
nooxiyune	1904	0.333
noxiyunee	1904	0.25
bac	1905	1.0
baac	1905	0.5
bahj	1905	0.333
bahch	1905	0.25
bahc	1905	0.2
jaxofivaqa	1906	1.0
jahxofivaqaa	1906	0.5
jaxofivaqaa	1906	0.333
jaxorfivaqa	1906	0.25
dodagipaxihiy	1907	1.0
dodagipaxiihiy	1907	0.5
dodagipahxihiy	1907	0.333
dodagipaxiheey	1907	0.25
doodagibaxihiy	1907	0.2
rohegegogicuco	1908	1.0
rohhegegogicuco	1908	0.5
rohegegohgicuco	1908	0.333
roohegegogicuco	1908	0.25
wafebafixajefur	1909	1.0
wafebafixajehfur	1909	0.5
wafebafixahjefur	1909	0.333
kew	1910	1.0
kaew	1910	0.5
kehw	1910	0.333
yufuwamoc	1911	1.0
yufoowamoc	1911	0.5
yufuwamooc	1911	0.333
yufuwahmoc	1911	0.25
xuxexe	1912	1.0
xuxexae	1912	0.5
xooxexe	1912	0.333
xuuxexe	1912	0.25
musitamuwunogef	1913	1.0
musitamoowunogef	1913	0.5
musitamuwuunogef	1913	0.333
mushitamuwunogef	1913	0.25
sek	1914	1.0
seg	1914	0.5
shek	1914	0.333
jesucolute	1915	1.0
jesucholute	1915	0.5
jesucoluthe	1915	0.333
jewelagovino	1916	1.0
jewelagoveeno	1916	0.5
jeweelagovino	1916	0.333
jewelagohvino	1916	0.25
hoquwimukikoquj	1917	1.0
hoquwimukikoqooj	1917	0.5
hoquwimukigoquj	1917	0.333
hoquwimookikoquj	1917	0.25
hoquwimugikoquj	1917	0.2
matecituwaguyog	1918	1.0
matecitoowaguyog	1918	0.5
matecituwahguyog	1918	0.333
mateecituwaguyog	1918	0.25
halanerahozu	1919	1.0
halanehrahozoo	1919	0.5
hahlanerahozu	1919	0.333
halanerahhozu	1919	0.25
halaanerahozu	1919	0.2
nun	1920	1.0
nuun	1920	0.5
zeq	1921	1.0
zaeq	1921	0.5
zehq	1921	0.333
zeeq	1921	0.25
piruratevofih	1922	1.0
pirurahtevofih	1922	0.5
piruuratevofih	1922	0.333
boza	1923	1.0
borzaa	1923	0.5
bozah	1923	0.333
bohza	1923	0.25
bozaa	1923	0.2
golaxedogazazu	1924	1.0
golaxedoogazazu	1924	0.5
gohlaxedogazazu	1924	0.333
golaxedogahzazu	1924	0.25
hati	1925	1.0
haty	1925	0.5
hathi	1925	0.333
hahti	1925	0.25
niw	1926	1.0
nyw	1926	0.5
neew	1926	0.333
niiw	1926	0.25
xeboladuriho	1927	1.0
xebooladuriho	1927	0.5
xebolahduriho	1927	0.333
xaeboladuriho	1927	0.25
xeboladurihoh	1927	0.2
niv	1928	1.0
niiv	1928	0.5
nyv	1928	0.333
neev	1928	0.25
feroxohixusizo	1929	1.0
feroxohhixuusizo	1929	0.5
feroxohyxusizo	1929	0.333
ferohxohixusizo	1929	0.25
faeroxohixusizo	1929	0.2
jalohigi	1930	1.0
jalohigy	1930	0.5
jalohhigi	1930	0.333
jalohiigi	1930	0.25
besebev	1931	1.0
bezebaev	1931	0.5
baesebaev	1931	0.333
besebehv	1931	0.25
beesebev	1931	0.2
wisire	1932	1.0
wiseere	1932	0.5
wisiire	1932	0.333
wishire	1932	0.25
wisireh	1932	0.2
jur	1933	1.0
joor	1933	0.5
juur	1933	0.333
tehuc	1934	1.0
tehooc	1934	0.5
dehuc	1934	0.333
yeme	1935	1.0
yemae	1935	0.5
yemeh	1935	0.333
yemee	1935	0.25
yehme	1935	0.2
fudusodixulo	1936	1.0
fudusodixuloh	1936	0.5
fudusohdixulo	1936	0.333
fudusodyxulo	1936	0.25
fudushodixulo	1936	0.2
koqelod	1937	1.0
koqelohd	1937	0.5
kooqelod	1937	0.333
fizayuji	1938	1.0
fiizayuji	1938	0.5
fizaayujy	1938	0.333
gaban	1939	1.0
gabaan	1939	0.5
gaaban	1939	0.333
gahbahn	1939	0.25
fudakicupakuw	1940	1.0
fudakicupakhuw	1940	0.5
fudakiijupakuw	1940	0.333
fudakicuphakuw	1940	0.25
wocifaqarevahe	1941	1.0
wocifaqaarevahe	1941	0.5
worcifaqarevahe	1941	0.333
wojifaqareevahe	1941	0.25
wocifahqarevahe	1941	0.2
sone	1942	1.0
shone	1942	0.5
soneh	1942	0.333
soone	1942	0.25
beyoqa	1943	1.0
beeyoqa	1943	0.5
beyooqa	1943	0.333
jadewecaza	1944	1.0
jadewecazah	1944	0.5
jaadewecaza	1944	0.333
jadaewecaza	1944	0.25
foz	1945	1.0
fooz	1945	0.5
fohz	1945	0.333
misazez	1946	1.0
mishazez	1946	0.5
misazehz	1946	0.333
quzucahowab	1947	1.0
quzucahhowab	1947	0.5
quzucahorwab	1947	0.333
quzucahowahb	1947	0.25
quzuucahowab	1947	0.2
wexocagowehom	1948	1.0
wexocahgowehom	1948	0.5
wexorcagowehom	1948	0.333
wexocahgoweehom	1948	0.25
voxakiquki	1949	1.0
voxakiquky	1949	0.5
vorxakeequki	1949	0.333
voxakiiquki	1949	0.25
yuzuxadak	1950	1.0
yuzuxadag	1950	0.5
yuuzuxadak	1950	0.333
yuzuxadahk	1950	0.25
waholuzocog	1951	1.0
waholuzochog	1951	0.5
wahholuzocog	1951	0.333
lukicevev	1952	1.0
lukicehvev	1952	0.5
lukicevaev	1952	0.333
lukycevev	1952	0.25
nixehagaxaxozaf	1953	1.0
nixehagaaxaxozaf	1953	0.5
nixehagaxaxozaaf	1953	0.333
kada	1954	1.0
kadaa	1954	0.5
kahda	1954	0.333
kaada	1954	0.25
gesolifipe	1955	1.0
gezolifipe	1955	0.5
gesolifipee	1955	0.333
bic	1956	1.0
byc	1956	0.5
bij	1956	0.333
bich	1956	0.25
bimadivux	1957	1.0
biimadivux	1957	0.5
bimadivuux	1957	0.333
bimadivoox	1957	0.25
lumusoxekazej	1958	1.0
lumusooxekazej	1958	0.5
lumusoxehkazej	1958	0.333
tucexo	1959	1.0
toocexo	1959	0.5
ducexo	1959	0.333
tucexoo	1959	0.25
tucexor	1959	0.2
dijubimo	1960	1.0
dijoobimo	1960	0.5
dyjubimo	1960	0.333
xaxutekayezohe	1961	1.0
xaxutegayezohe	1961	0.5
xaxutekayezohae	1961	0.333
xaxutekayezorhe	1961	0.25
ralapiw	1962	1.0
ralahpiw	1962	0.5
ralaphiw	1962	0.333
qoyeceyixezazi	1963	1.0
qohyeceyixezazi	1963	0.5
qoyeceyixehzazi	1963	0.333
paxi	1964	1.0
paxee	1964	0.5
paxii	1964	0.333
pahxi	1964	0.25
cazocolu	1965	1.0
cazorcolu	1965	0.5
cazocorlu	1965	0.333
cazocoloo	1965	0.25
wohedajo	1966	1.0
wohehdajo	1966	0.5
wohedajoo	1966	0.333
woohedajo	1966	0.25
jaxixise	1967	1.0
jahxixise	1967	0.5
jaxixyse	1967	0.333
jaxixiseh	1967	0.25
jaxixiise	1967	0.2
dinidipojig	1968	1.0
dinideepojig	1968	0.5
diinidipojig	1968	0.333
dinidiphojig	1968	0.25
dinidipoojig	1968	0.2
bavobic	1969	1.0
bavobeec	1969	0.5
bavorbic	1969	0.333
baavobic	1969	0.25
rawaqoy	1970	1.0
rawaqohy	1970	0.5
rahwaqoy	1970	0.333
raawaqoy	1970	0.25
yabokexo	1971	1.0
yabokehxo	1971	0.5
yahbokexo	1971	0.333
jizaqakijosa	1972	1.0
jeezaqakijosa	1972	0.5
jizaqakijorsa	1972	0.333
jizaqakijoosa	1972	0.25
jizaqakijosah	1972	0.2
daqa	1973	1.0
daqah	1973	0.5
dahqa	1973	0.333
daqaa	1973	0.25
daaqah	1973	0.2
zuqicedezodal	1974	1.0
zuqicedaezodal	1974	0.5
zuqicedezodaal	1974	0.333
yafape	1975	1.0
yahfape	1975	0.5
yafapeh	1975	0.333
xejew	1976	1.0
xeejew	1976	0.5
xejeew	1976	0.333
xejehw	1976	0.25
pelubinopa	1977	1.0
pelubinorpa	1977	0.5
pelubinopha	1977	0.333
fawanalutivu	1978	1.0
faawanalutivu	1978	0.5
fawaanalutivu	1978	0.333
fawanaludivu	1978	0.25
yicukayulusasub	1979	1.0
yichukayulusasub	1979	0.5
yiicukayulusasub	1979	0.333
yicukayulusashub	1979	0.25
fuqijof	1980	1.0
fooqijof	1980	0.5
fuqijohf	1980	0.333
xag	1981	1.0
xaag	1981	0.5
yakoq	1982	1.0
yaakoq	1982	0.5
yahkoq	1982	0.333
bovivi	1983	1.0
boviivi	1983	0.5
bovivy	1983	0.333
jilaziki	1984	1.0
jilaaziki	1984	0.5
jilaziiki	1984	0.333
jilahziki	1984	0.25
jilazyki	1984	0.2
daqamaga	1985	1.0
daqamahga	1985	0.5
daqamagaa	1985	0.333
daqamaaga	1985	0.25
daaqamaga	1985	0.2
bibahovili	1986	1.0
bibahovyli	1986	0.5
bibahhovili	1986	0.333
dusi	1987	1.0
dushi	1987	0.5
duzi	1987	0.333
hofilexih	1988	1.0
hofylexih	1988	0.5
hofileexih	1988	0.333
sufosano	1989	1.0
sufosanor	1989	0.5
suforsano	1989	0.333
xujewoparo	1990	1.0
xuujewoparo	1990	0.5
xujewopaaro	1990	0.333
xujeewoparo	1990	0.25
xujewoparoo	1990	0.2
qofene	1991	1.0
qofeneh	1991	0.5
qohfene	1991	0.333
qofehne	1991	0.25
qorfene	1991	0.2
fedahove	1992	1.0
fedahovee	1992	0.5
feedahoove	1992	0.333
fedaahove	1992	0.25
fedahovae	1992	0.2
sokevesefiq	1993	1.0
zokevaesefiq	1993	0.5
shokevesefiq	1993	0.333
sokevesaefiq	1993	0.25
gamexuvipiwogeb	1994	1.0
gamexuvipywogeb	1994	0.5
gamexuvipiwoogeb	1994	0.333
gamexuvipiwohgeb	1994	0.25
vap	1995	1.0
vaap	1995	0.5
vahp	1995	0.333
loki	1996	1.0
logi	1996	0.5
lokii	1996	0.333
lokhi	1996	0.25
gepijewurepew	1997	1.0
gepijaewurepew	1997	0.5
gepijehwurepew	1997	0.333
gepyjewurepew	1997	0.25
gepiijewurepew	1997	0.2
pinumidiy	1998	1.0
pinuumidiy	1998	0.5
binuumidiy	1998	0.333
pinumideey	1998	0.25
folumuxipekuji	1999	1.0
forlumuxiipekuji	1999	0.5
folumuxipaekuji	1999	0.333
folumooxipekuji	1999	0.25
folumuxipekuuji	1999	0.2
luboxoviqejep	2000	1.0
luuboxoviqejep	2000	0.5
luboxoviiqejep	2000	0.333
luboxoviqeejep	2000	0.25
luboxooviqejep	2000	0.2
tasukucawequxex	2001	1.0
tasukucawehquxex	2001	0.5
tasuukucawequxex	2001	0.333
tasookucaweequxex	2001	0.25
wabiwucitozopep	2002	1.0
wabiwuciitozopep	2002	0.5
wabiwucitozopaep	2002	0.333
demu	2003	1.0
demuu	2003	0.5
daemoo	2003	0.333
xim	2004	1.0
xeem	2004	0.5
xym	2004	0.333
xiim	2004	0.25
vudihu	2005	1.0
vudiihu	2005	0.5
vuudihu	2005	0.333
rifovof	2006	1.0
riforvof	2006	0.5
rifoovof	2006	0.333
ryfovof	2006	0.25
rifohvof	2006	0.2
zim	2007	1.0
zeem	2007	0.5
ziim	2007	0.333
zym	2007	0.25
hebudug	2008	1.0
haebudug	2008	0.5
hehbudug	2008	0.333
raho	2009	1.0
rahor	2009	0.5
rahho	2009	0.333
poliqipo	2010	1.0
poleeqipo	2010	0.5
polyqipo	2010	0.333
pooliqipo	2010	0.25
poliqiipo	2010	0.2
kaxanotiv	2011	1.0
kahxanotiv	2011	0.5
kaxahnotiv	2011	0.333
khaxanotiv	2011	0.25
kutogukofam	2012	1.0
kutogukoofam	2012	0.5
gutoguukofam	2012	0.333
kutogukhofam	2012	0.25
kutogukorfam	2012	0.2
rucosanevah	2013	1.0
rucosanehvah	2013	0.5
roocosanevah	2013	0.333
rucosahnevah	2013	0.25
cov	2014	1.0
chohv	2014	0.5
coov	2014	0.333
lecucagoce	2015	1.0
lejucagoce	2015	0.5
lecucahgocae	2015	0.333
lecujagoce	2015	0.25
lecucagooce	2015	0.2
mojolihenusecun	2016	1.0
mojoliihenusecun	2016	0.5
mojohlihenusecun	2016	0.333
mojoliheenuusecun	2016	0.25
mojoolihenusecun	2016	0.2
yolematudixam	2017	1.0
yolemadudixam	2017	0.5
yohlematudixam	2017	0.333
yolaematudixam	2017	0.25
yolematoodixam	2017	0.2
wecogofi	2018	1.0
wehcogofi	2018	0.5
wecohgoofi	2018	0.333
jicujor	2019	1.0
jichujor	2019	0.5
jicoojor	2019	0.333
xogayetuse	2020	1.0
xogayethuse	2020	0.5
xogayetusae	2020	0.333
xogaayetuse	2020	0.25
havuci	2021	1.0
havuji	2021	0.5
hahvuci	2021	0.333
nilalelala	2022	1.0
nilalelalah	2022	0.5
nilalelaala	2022	0.333
niilalelala	2022	0.25
nilaleelala	2022	0.2
cokaruzew	2023	1.0
cokaroozew	2023	0.5
cogaruzew	2023	0.333
cokaaruzew	2023	0.25
naropi	2024	1.0
nahropi	2024	0.5
narohpi	2024	0.333
naroopi	2024	0.25
naaropi	2024	0.2
hujocari	2025	1.0
hujoocari	2025	0.5
hujocaree	2025	0.333
hujorcari	2025	0.25
lemosasanixe	2026	1.0
lemosasanixeh	2026	0.5
lemosasaniixe	2026	0.333
texiri	2027	1.0
texirii	2027	0.5
taexiri	2027	0.333
thexiri	2027	0.25
tehi	2028	1.0
tehee	2028	0.5
tehhi	2028	0.333
tehii	2028	0.25
yugeqejugiw	2029	1.0
yoogeqejugiw	2029	0.5
yugeqeejugiw	2029	0.333
yuugeqejugiw	2029	0.25
heviqaqulogemu	2030	1.0
heviqaqulogehmu	2030	0.5
heviqaaqulogemu	2030	0.333
hevyqaqulohgemu	2030	0.25
pirez	2031	1.0
peerez	2031	0.5
phirehz	2031	0.333
phirez	2031	0.25
pirehz	2031	0.2
cumimunadulil	2032	1.0
cumiimunadulil	2032	0.5
cumimunadoolil	2032	0.333
cumeemunadulil	2032	0.25
raq	2033	1.0
rahq	2033	0.5
raaq	2033	0.333
tenezana	2034	1.0
denehzana	2034	0.5
tenezanaa	2034	0.333
tehnezana	2034	0.25
tenezahna	2034	0.2
rusoluqiyeb	2035	1.0
rusooluqiyeb	2035	0.5
rusoluqeeyaeb	2035	0.333
rusolooqiyeb	2035	0.25
dilovo	2036	1.0
dylorvo	2036	0.5
diloovo	2036	0.333
dylovo	2036	0.25
qivofomosovaq	2037	1.0
qivofomohsohvaq	2037	0.5
qivoofomosovaq	2037	0.333
midoxumoqo	2038	1.0
midoxumorqo	2038	0.5
midorxumoqo	2038	0.333
mydoxumoqo	2038	0.25
necuheyijacayas	2039	1.0
necuheyijachayas	2039	0.5
necuheyijacayaz	2039	0.333
gas	2040	1.0
gahs	2040	0.5
gash	2040	0.333
sijanoriloperog	2041	1.0
sijanoriloberog	2041	0.5
sijanorilopherog	2041	0.333
sijanorilooperog	2041	0.25
siijanoriloperog	2041	0.2
dunuba	2042	1.0
dunubaa	2042	0.5
dunooba	2042	0.333
zitoxokiy	2043	1.0
ziitoxokiy	2043	0.5
zitoxorkiy	2043	0.333
zitoxokhiy	2043	0.25
kakekodixit	2044	1.0
kagekodixid	2044	0.5
kakekodixith	2044	0.333
kahkekodixit	2044	0.25
bifis	2045	1.0
bifish	2045	0.5
biifis	2045	0.333
qemabepajufel	2046	1.0
qemabebajufel	2046	0.5
qemabepajufael	2046	0.333
qaemabepajuufel	2046	0.25
qemabepajoofel	2046	0.2
xawav	2047	1.0
xawaav	2047	0.5
xaawav	2047	0.333
xahwav	2047	0.25
tiviziqukidabi	2048	1.0
tiviziqukhidabi	2048	0.5
tivyziqukidabi	2048	0.333
tiviziquukidabi	2048	0.25
muqojaroyigipaf	2049	1.0
muqojaroyeegipaf	2049	0.5
muqojaroyigeepaf	2049	0.333
muqojaroyiigypaf	2049	0.25
tijiyapivib	2050	1.0
tijiyapyvib	2050	0.5
tiijiyapivib	2050	0.333
hemejo	2051	1.0
hemeejo	2051	0.5
haemejo	2051	0.333
hemejor	2051	0.25
rimac	2052	1.0
rymahc	2052	0.5
rymac	2052	0.333
miw	2053	1.0
myw	2053	0.5
miiw	2053	0.333
meew	2053	0.25
voy	2054	1.0
vooy	2054	0.5
vohy	2054	0.333
vory	2054	0.25
kacoqi	2055	1.0
kajoqi	2055	0.5
gacoqi	2055	0.333
kachoqi	2055	0.25
bimofeqokofihof	2056	1.0
bimoofeqokofihof	2056	0.5
bimoofeqokofeehof	2056	0.333
kapoverumi	2057	1.0
kahpoverumee	2057	0.5
gapoverumi	2057	0.333
kapovehrumi	2057	0.25
dasoyi	2058	1.0
dasohyi	2058	0.5
dazoyi	2058	0.333
daasoyi	2058	0.25
dasooyi	2058	0.2
degudidumi	2059	1.0
daegudidumi	2059	0.5
deegudidumi	2059	0.333
dehgudidumi	2059	0.25
deguudidumi	2059	0.2
dasu	2060	1.0
dahsu	2060	0.5
daasu	2060	0.333
qulesurafozam	2061	1.0
qulesuurafozam	2061	0.5
qulaesurafozam	2061	0.333
jopiyudobefu	2062	1.0
jopiyudoobefu	2062	0.5
jopiyudobeefu	2062	0.333
jophiyudobefu	2062	0.25
puyijiwefado	2063	1.0
puyijiwaefado	2063	0.5
puyijiwefadoh	2063	0.333
xutumoz	2064	1.0
xuutumoz	2064	0.5
xutumohz	2064	0.333
xutumorz	2064	0.25
kitacifowufava	2065	1.0
kytacifowufava	2065	0.5
kithacifowufava	2065	0.333
dameve	2066	1.0
dameeve	2066	0.5
damehvae	2066	0.333
dahmevae	2066	0.25
buyujo	2067	1.0
buyoojo	2067	0.5
buyujoo	2067	0.333
buyujoh	2067	0.25
yejodalomuveyaq	2068	1.0
yejodalohmuveyaq	2068	0.5
yejodahlomuveyaq	2068	0.333
yejodaloomuveyaq	2068	0.25
yejodalomooveyaq	2068	0.2
duqujuy	2069	1.0
duqujooy	2069	0.5
duquujuy	2069	0.333
kumemoragiluli	2070	1.0
kumemoraagiluli	2070	0.5
kumeemoragiluli	2070	0.333
kumemorahgiluli	2070	0.25
kumemooragiluli	2070	0.2
kosu	2071	1.0
kozu	2071	0.5
koozu	2071	0.333
kosuu	2071	0.25
pekinojesiluc	2072	1.0
pehkinojesiluuc	2072	0.5
pekynojesiluc	2072	0.333
pekinohjesiluc	2072	0.25
vexujaco	2073	1.0
vexujajo	2073	0.5
vexujaaco	2073	0.333
vexujahco	2073	0.25
vexuujaco	2073	0.2
diwidelaja	2074	1.0
deewidelaja	2074	0.5
diwidelajah	2074	0.333
bavodulugiyija	2075	1.0
bavodulugiyijaa	2075	0.5
bavodulugeeyijah	2075	0.333
bavoodulugiyija	2075	0.25
mel	2076	1.0
mael	2076	0.5
ruhiwadulubuju	2077	1.0
ruhiwadoolubuju	2077	0.5
ruhiwaadulubuju	2077	0.333
ruhiwaduloobuju	2077	0.25
ruheewadulubuju	2077	0.2
vuyowebelozaley	2078	1.0
vuyowebelozalehy	2078	0.5
vuyowebelozaaley	2078	0.333
jinasusejoc	2079	1.0
jinaasusejoc	2079	0.5
jynasusejoc	2079	0.333
pig	2080	1.0
piig	2080	0.5
peeg	2080	0.333
phig	2080	0.25
pipowaj	2081	1.0
bipowaj	2081	0.5
pypohwaj	2081	0.333
sitesu	2082	1.0
sitaesu	2082	0.5
shitesu	2082	0.333
habacogin	2083	1.0
habacohgin	2083	0.5
habahcogin	2083	0.333
habacogiin	2083	0.25
guwiwel	2084	1.0
guweewel	2084	0.5
guwiwael	2084	0.333
guuwiwel	2084	0.25
nujojulezi	2085	1.0
nujoojulezi	2085	0.5
nujojulezee	2085	0.333
nujojulezii	2085	0.25
cowinok	2086	1.0
chowinook	2086	0.5
cowinook	2086	0.333
gipipulokiy	2087	1.0
gipibulokiy	2087	0.5
gipipulokeey	2087	0.333
gipiipulokiy	2087	0.25
gipipuulokiy	2087	0.2
xopuf	2088	1.0
xorpuf	2088	0.5
xohpuuf	2088	0.333
xohpuf	2088	0.25
xoopoof	2088	0.2
dit	2089	1.0
diit	2089	0.5
deed	2089	0.333
did	2089	0.25
yera	2090	1.0
yerah	2090	0.5
yeraa	2090	0.333
yeeraa	2090	0.25
yehra	2090	0.2
vex	2091	1.0
vehx	2091	0.5
vaex	2091	0.333
veex	2091	0.25
gec	2092	1.0
gehj	2092	0.5
geec	2092	0.333
gech	2092	0.25
nexuvuzisotege	2093	1.0
nexuvuzizotege	2093	0.5
nexuvuziisotege	2093	0.333
nexuvuuzisotege	2093	0.25
nexuvuzisotegee	2093	0.2
gawuwihohe	2094	1.0
gawuuwihohe	2094	0.5
gawoowihohe	2094	0.333
gawuwihohhe	2094	0.25
gawuwihoohe	2094	0.2
kumoya	2095	1.0
koomoya	2095	0.5
kumooya	2095	0.333
kumoyaa	2095	0.25
kuumoya	2095	0.2
qijufepiw	2096	1.0
qijufepyw	2096	0.5
qyjufepiw	2096	0.333
qijufaepiw	2096	0.25
zowedififaroz	2097	1.0
zorwedififaroz	2097	0.5
zowedifyfaroz	2097	0.333
taxed	2098	1.0
taaxed	2098	0.5
taxehd	2098	0.333
kapekefeva	2099	1.0
kaphekefeva	2099	0.5
kapekhefeva	2099	0.333
mimodegamani	2100	1.0
mimohdegamani	2100	0.5
mimodegamanee	2100	0.333
mimordegamani	2100	0.25
mimodegaamani	2100	0.2
fugasizuzuk	2101	1.0
fugaasizuzukh	2101	0.5
foogasizuzuk	2101	0.333
fugasizuzuuk	2101	0.25
yax	2102	1.0
yaax	2102	0.5
yahx	2102	0.333
sazinoxefoq	2103	1.0
sazinohxefoq	2103	0.5
sazinoxeforq	2103	0.333
saazinoxefoq	2103	0.25
sazeenoxefoq	2103	0.2
dimodosaqajacac	2104	1.0
dimodosaqahjacac	2104	0.5
dimodohsaqajacac	2104	0.333
dimodosahqajachac	2104	0.25
dimodosaqajacach	2104	0.2
xixefa	2105	1.0
xixefah	2105	0.5
xixehfa	2105	0.333
damo	2106	1.0
dahmo	2106	0.5
damoo	2106	0.333
damoh	2106	0.25
gapizufarikopa	2107	1.0
gaapizufarikopha	2107	0.5
gapizufarikopha	2107	0.333
gapizufarigopa	2107	0.25
rusizemahuyovu	2108	1.0
rusizemahuuyovu	2108	0.5
rusizaemahuyovu	2108	0.333
nalicoyokof	2109	1.0
nahlicoyokof	2109	0.5
nalicohyokof	2109	0.333
meliqapenalixe	2110	1.0
meliqapenalixeh	2110	0.5
meliqapeenalixe	2110	0.333
maeliqapenalixe	2110	0.25
hinamujaqikezel	2111	1.0
hinamujaqikeezel	2111	0.5
hinamujaqeekezel	2111	0.333
hinamuujaqikezel	2111	0.25
cel	2112	1.0
ceel	2112	0.5
cael	2112	0.333
timesetojefijay	2113	1.0
timesetojehfijay	2113	0.5
tymesetojefijay	2113	0.333
wobos	2114	1.0
woboz	2114	0.5
worbos	2114	0.333
wobosh	2114	0.25
bodop	2115	1.0
bodohph	2115	0.5
bodoph	2115	0.333
boodop	2115	0.25
bodob	2115	0.2
mojuciyokayi	2116	1.0
mojujiyokayi	2116	0.5
mojoociyokayi	2116	0.333
rajepi	2117	1.0
rahjepi	2117	0.5
raajepi	2117	0.333
rajebi	2117	0.25
rajepy	2117	0.2
teyeb	2118	1.0
teyeeb	2118	0.5
teeyeb	2118	0.333
tehyeb	2118	0.25
taeyeb	2118	0.2
qibibibisulohu	2119	1.0
qibibibisulorhu	2119	0.5
qibibiibisulohu	2119	0.333
qybibibisulohu	2119	0.25
lizehesufut	2120	1.0
lizeehesufut	2120	0.5
lizehesoofut	2120	0.333
lizehaesufut	2120	0.25
kojeda	2121	1.0
kojedah	2121	0.5
kojedaa	2121	0.333
feve	2122	1.0
feveh	2122	0.5
fevee	2122	0.333
feeve	2122	0.25
sipo	2123	1.0
zipo	2123	0.5
seepo	2123	0.333
sypo	2123	0.25
magak	2124	1.0
mahgak	2124	0.5
magahk	2124	0.333
likufixel	2125	1.0
likufixael	2125	0.5
likuufixel	2125	0.333
fopoxiyaminerav	2126	1.0
fopoxiyaminehrav	2126	0.5
fopoxiyaminerahv	2126	0.333
forpoxiyaminerav	2126	0.25
fopoxiiyaminerav	2126	0.2
bom	2127	1.0
bohm	2127	0.5
borm	2127	0.333
boom	2127	0.25
wefaromudi	2128	1.0
wefaromuudi	2128	0.5
wefarormudi	2128	0.333
roc	2129	1.0
roj	2129	0.5
rorc	2129	0.333
peboh	2130	1.0
baeboh	2130	0.5
beboh	2130	0.333
paeboh	2130	0.25
peborh	2130	0.2
qokisu	2131	1.0
qokizuu	2131	0.5
qokeezu	2131	0.333
gelebofokinixop	2132	1.0
geleboforkinixoop	2132	0.5
geleboforkinixop	2132	0.333
gelehbofokynixop	2132	0.25
gelebofokeenixop	2132	0.2
sumosibaqup	2133	1.0
sumoshybaqup	2133	0.5
sumohsibaqup	2133	0.333
sumosibaquph	2133	0.25
soomosibaqup	2133	0.2
qahobogusupoxad	2134	1.0
qahoboguusupoxad	2134	0.5
qahobogoosupoxad	2134	0.333
qahoboogusupoxad	2134	0.25
xaxahemonavuhos	2135	1.0
xahxahemonavuhos	2135	0.5
xaxahemonavuhors	2135	0.333
gaxaqiveyarigi	2136	1.0
gaxaqiveyahrigi	2136	0.5
gaxaqiveyareegi	2136	0.333
gaxahqiveyarigi	2136	0.25
gaxaaqiveyarigi	2136	0.2
fobikebafene	2137	1.0
fobikebafehne	2137	0.5
fobikebafaene	2137	0.333
zabo	2138	1.0
zabor	2138	0.5
zaboo	2138	0.333
zaboh	2138	0.25
rapuw	2139	1.0
rapoow	2139	0.5
rapuuw	2139	0.333
qigujaxibapafa	2140	1.0
qigujaxibapafah	2140	0.5
qigujaxibaapafa	2140	0.333
qigujaxibapahfa	2140	0.25
qeegujaxibapafa	2140	0.2
hiwalanu	2141	1.0
hiwalahnu	2141	0.5
hiiwalanu	2141	0.333
hudekifitamapa	2142	1.0
hudekifitamapaa	2142	0.5
hudeekifitamapa	2142	0.333
hudekifitamaapa	2142	0.25
nixufi	2143	1.0
nixuufi	2143	0.5
nixoofi	2143	0.333
neexufi	2143	0.25
nixufy	2143	0.2
wajoqodad	2144	1.0
wajoqohdad	2144	0.5
wajoqoodad	2144	0.333
wahjoqodad	2144	0.25
